"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"cc2_intense_logit","Target low-income families, childcare","vote_PCC_bin",1975,-0.005,-0.04,0.03,0.789,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target low-income families, childcare","vote_PLC_bin",1975,-0.015,-0.042,0.012,0.271,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","age18_34_bin",1977,-0.006,-0.036,0.024,0.679,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","age55plus_bin",1977,-0.02,-0.052,0.012,0.221,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","alberta_bin",1977,-0.005,-0.036,0.026,0.762,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","children_bin",1977,0.002,-0.023,0.026,0.898,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","employ_fulltime_bin",1977,-0.001,-0.029,0.028,0.964,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","ideo_define_QC_first_bin",1977,-0.022,-0.061,0.018,0.285,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","ideo_right_num",1977,0.023,-0.034,0.08,0.432,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","ideo_vote_fed_left",1977,0.019,-0.037,0.076,0.498,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","ideo_vote_prov_left",1977,-0.016,-0.05,0.018,0.364,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","incomeHigh_bin",1977,0.008,-0.022,0.038,0.596,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","quebec_bin",1977,0.011,-0.049,0.07,0.724,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","region_eastcoast_bin",1977,0.003,-0.03,0.036,0.856,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","ses_french_bin",1977,-0.001,-0.053,0.051,0.972,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","ses_male_bin",1977,-0.011,-0.034,0.013,0.379,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","trust_inst_fed_bin",1977,-0.044,-0.071,-0.017,0.001,"**","Negative","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","trust_inst_prov_bin",1977,-0.007,-0.039,0.024,0.647,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","univ_educ_bin",1977,0.003,-0.021,0.027,0.818,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","vote_PCC_bin",1977,0.047,0.008,0.085,0.017,"*","Positive","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for all, reduce other family benefits","vote_PLC_bin",1977,0,-0.034,0.034,0.985,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","age18_34_bin",1977,0.002,-0.026,0.03,0.897,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","age55plus_bin",1977,0.033,0.008,0.058,0.01,"*","Positive","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","alberta_bin",1977,0.012,-0.017,0.041,0.412,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","children_bin",1977,0.017,-0.005,0.039,0.121,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","employ_fulltime_bin",1977,0.008,-0.014,0.031,0.476,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","ideo_define_QC_first_bin",1977,0.005,-0.033,0.044,0.785,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","ideo_right_num",1977,0.013,-0.036,0.062,0.596,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","ideo_vote_fed_left",1977,-0.004,-0.057,0.048,0.866,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","ideo_vote_prov_left",1977,-0.004,-0.031,0.023,0.778,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","incomeHigh_bin",1977,0.002,-0.022,0.027,0.867,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","quebec_bin",1977,0.001,-0.049,0.052,0.962,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","region_eastcoast_bin",1977,-0.002,-0.029,0.025,0.869,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","ses_french_bin",1977,0.004,-0.043,0.051,0.866,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","ses_male_bin",1977,0.012,-0.007,0.03,0.218,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","trust_inst_fed_bin",1977,-0.012,-0.034,0.01,0.3,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","trust_inst_prov_bin",1977,0.002,-0.022,0.026,0.849,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","univ_educ_bin",1977,-0.001,-0.02,0.017,0.877,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","vote_PCC_bin",1977,-0.004,-0.032,0.025,0.805,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_logit","Target education quality for low-income","vote_PLC_bin",1977,0.002,-0.025,0.028,0.904,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","age18_34_bin",1999,0.007,-0.057,0.07,0.838,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","age55plus_bin",1999,-0.06,-0.121,0,0.051,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","alberta_bin",1999,-0.01,-0.073,0.053,0.749,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","children_bin",1999,-0.033,-0.083,0.017,0.195,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","employ_fulltime_bin",1999,0.035,-0.017,0.086,0.189,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","ideo_define_QC_first_bin",1999,-0.053,-0.143,0.037,0.247,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","ideo_right_num",1999,0.045,-0.071,0.16,0.446,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","ideo_vote_fed_left",1999,-0.077,-0.193,0.039,0.192,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","ideo_vote_prov_left",1999,-0.004,-0.071,0.063,0.914,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","incomeHigh_bin",1999,0.055,-0.006,0.116,0.078,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","quebec_bin",1999,0.019,-0.086,0.124,0.726,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","region_eastcoast_bin",1999,0.019,-0.044,0.082,0.548,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","ses_french_bin",1999,-0.087,-0.185,0.011,0.081,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","ses_male_bin",1999,0.021,-0.024,0.066,0.362,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","trust_inst_fed_bin",1999,0.011,-0.048,0.07,0.713,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","trust_inst_prov_bin",1999,-0.022,-0.082,0.037,0.462,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","univ_educ_bin",1999,0.014,-0.032,0.06,0.546,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","vote_PCC_bin",1999,-0.002,-0.069,0.065,0.954,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Increase child care for all, reduce other family benefits","vote_PLC_bin",1999,-0.025,-0.087,0.036,0.42,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","age18_34_bin",1999,-0.025,-0.088,0.038,0.444,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","age55plus_bin",1999,0.024,-0.037,0.084,0.445,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","alberta_bin",1999,0.041,-0.022,0.103,0.203,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","children_bin",1999,-0.004,-0.053,0.046,0.879,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","employ_fulltime_bin",1999,-0.054,-0.106,-0.003,0.04,"*","Negative","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","ideo_define_QC_first_bin",1999,-0.018,-0.11,0.075,0.71,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","ideo_right_num",1999,-0.123,-0.24,-0.006,0.039,"*","Negative","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","ideo_vote_fed_left",1999,-0.102,-0.218,0.014,0.083,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","ideo_vote_prov_left",1999,0.057,-0.01,0.125,0.094,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","incomeHigh_bin",1999,-0.057,-0.117,0.003,0.062,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","quebec_bin",1999,0.021,-0.084,0.125,0.698,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","region_eastcoast_bin",1999,0.01,-0.052,0.073,0.749,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","ses_french_bin",1999,0.06,-0.037,0.157,0.226,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","ses_male_bin",1999,0.023,-0.022,0.069,0.314,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","trust_inst_fed_bin",1999,0.006,-0.053,0.065,0.842,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","trust_inst_prov_bin",1999,-0.041,-0.1,0.018,0.169,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","univ_educ_bin",1999,-0.013,-0.059,0.032,0.57,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","vote_PCC_bin",1999,-0.02,-0.087,0.047,0.555,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target low-income families, childcare","vote_PLC_bin",1999,0.022,-0.039,0.084,0.479,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","age18_34_bin",2001,0.017,-0.046,0.081,0.597,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","age55plus_bin",2001,-0.065,-0.126,-0.004,0.037,"*","Negative","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","alberta_bin",2001,-0.007,-0.07,0.056,0.82,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","children_bin",2001,-0.042,-0.091,0.007,0.095,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","employ_fulltime_bin",2001,0.039,-0.013,0.091,0.142,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","ideo_define_QC_first_bin",2001,-0.033,-0.123,0.058,0.477,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","ideo_right_num",2001,0.018,-0.096,0.131,0.762,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","ideo_vote_fed_left",2001,-0.041,-0.155,0.072,0.475,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","ideo_vote_prov_left",2001,-0.04,-0.106,0.026,0.237,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","incomeHigh_bin",2001,0.042,-0.019,0.102,0.178,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","quebec_bin",2001,-0.008,-0.11,0.094,0.878,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","region_eastcoast_bin",2001,0.019,-0.043,0.08,0.556,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","ses_french_bin",2001,0.009,-0.086,0.103,0.859,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","ses_male_bin",2001,0.006,-0.039,0.051,0.783,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","trust_inst_fed_bin",2001,-0.071,-0.129,-0.014,0.015,"*","Negative","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","trust_inst_prov_bin",2001,-0.018,-0.077,0.04,0.536,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","univ_educ_bin",2001,0.033,-0.012,0.078,0.15,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","vote_PCC_bin",2001,0.046,-0.021,0.113,0.174,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for all, reduce other family benefits","vote_PLC_bin",2001,-0.007,-0.066,0.053,0.827,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","age18_34_bin",2001,0.008,-0.055,0.071,0.805,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","age55plus_bin",2001,-0.026,-0.086,0.034,0.398,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","alberta_bin",2001,-0.044,-0.107,0.018,0.162,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","children_bin",2001,0.021,-0.028,0.07,0.399,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","employ_fulltime_bin",2001,-0.034,-0.085,0.018,0.201,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","ideo_define_QC_first_bin",2001,0.058,-0.034,0.151,0.217,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","ideo_right_num",2001,-0.048,-0.164,0.067,0.413,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","ideo_vote_fed_left",2001,-0.077,-0.192,0.038,0.187,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","ideo_vote_prov_left",2001,-0.007,-0.074,0.06,0.839,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","incomeHigh_bin",2001,-0.016,-0.075,0.043,0.599,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","quebec_bin",2001,0.004,-0.102,0.11,0.946,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","region_eastcoast_bin",2001,-0.028,-0.09,0.034,0.375,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","ses_french_bin",2001,0.031,-0.067,0.129,0.535,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","ses_male_bin",2001,0.045,0,0.089,0.051,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","trust_inst_fed_bin",2001,0.012,-0.046,0.07,0.685,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","trust_inst_prov_bin",2001,0.001,-0.057,0.059,0.968,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","univ_educ_bin",2001,-0.041,-0.086,0.004,0.078,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","vote_PCC_bin",2001,-0.035,-0.102,0.032,0.31,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_pref_lpm","Target education quality for low-income","vote_PLC_bin",2001,0.012,-0.049,0.072,0.708,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","age18_34_bin",1975,-0.039,-0.072,-0.007,0.018,"*","Negative","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","age55plus_bin",1975,0.001,-0.032,0.034,0.949,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","alberta_bin",1975,-0.018,-0.053,0.018,0.326,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","children_bin",1975,-0.009,-0.036,0.018,0.53,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","employ_fulltime_bin",1975,0.013,-0.014,0.04,0.342,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","ideo_define_QC_first_bin",1975,-0.013,-0.053,0.027,0.528,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","ideo_right_num",1975,0.02,-0.043,0.083,0.53,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","ideo_vote_fed_left",1975,-0.018,-0.078,0.042,0.561,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","ideo_vote_prov_left",1975,-0.023,-0.059,0.013,0.212,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","incomeHigh_bin",1975,0.066,0.026,0.106,0.001,"**","Positive","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","quebec_bin",1975,-0.038,-0.091,0.015,0.163,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","region_eastcoast_bin",1975,0.025,-0.013,0.064,0.193,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","ses_french_bin",1975,-0.004,-0.056,0.047,0.864,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","ses_male_bin",1975,-0.016,-0.041,0.01,0.234,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","trust_inst_fed_bin",1975,0.005,-0.028,0.039,0.766,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","trust_inst_prov_bin",1975,-0.009,-0.043,0.025,0.595,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","univ_educ_bin",1975,-0.017,-0.043,0.009,0.197,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","vote_PCC_bin",1975,0.017,-0.022,0.055,0.393,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Increase child care for all, reduce other family benefits","vote_PLC_bin",1975,0.003,-0.026,0.032,0.839,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","age18_34_bin",1975,-0.003,-0.032,0.025,0.813,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","age55plus_bin",1975,0.014,-0.014,0.042,0.329,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","alberta_bin",1975,0,-0.033,0.034,0.986,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","children_bin",1975,0.007,-0.017,0.031,0.552,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","employ_fulltime_bin",1975,-0.023,-0.047,0.001,0.059,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ideo_define_QC_first_bin",1975,0.018,-0.033,0.07,0.485,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ideo_right_num",1975,-0.02,-0.079,0.038,0.491,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ideo_vote_fed_left",1975,0.067,0.002,0.132,0.043,"*","Positive","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ideo_vote_prov_left",1975,-0.003,-0.041,0.034,0.87,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","incomeHigh_bin",1975,-0.016,-0.043,0.011,0.253,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","quebec_bin",1975,-0.012,-0.055,0.032,0.598,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","region_eastcoast_bin",1975,-0.041,-0.07,-0.011,0.006,"**","Negative","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ses_french_bin",1975,0.009,-0.027,0.044,0.635,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ses_male_bin",1975,0.006,-0.018,0.029,0.635,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","trust_inst_fed_bin",1975,-0.01,-0.041,0.02,0.508,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","trust_inst_prov_bin",1975,-0.011,-0.042,0.02,0.484,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","univ_educ_bin",1975,-0.009,-0.033,0.014,0.428,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","vote_PCC_bin",1975,-0.007,-0.039,0.025,0.655,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","vote_PLC_bin",1975,-0.022,-0.056,0.012,0.21,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","age18_34_bin",1977,-0.009,-0.043,0.024,0.587,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","age55plus_bin",1977,-0.021,-0.055,0.012,0.216,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","alberta_bin",1977,-0.005,-0.038,0.028,0.761,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","children_bin",1977,0.002,-0.023,0.028,0.855,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","employ_fulltime_bin",1977,-0.003,-0.032,0.027,0.867,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_define_QC_first_bin",1977,-0.022,-0.067,0.023,0.334,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_right_num",1977,0.023,-0.034,0.08,0.433,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_vote_fed_left",1977,0.019,-0.032,0.07,0.467,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_vote_prov_left",1977,-0.015,-0.047,0.017,0.357,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","incomeHigh_bin",1977,0.009,-0.022,0.04,0.564,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","quebec_bin",1977,0.01,-0.047,0.066,0.739,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","region_eastcoast_bin",1977,0.004,-0.028,0.037,0.801,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ses_french_bin",1977,0,-0.051,0.051,0.999,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ses_male_bin",1977,-0.01,-0.033,0.013,0.388,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","trust_inst_fed_bin",1977,-0.039,-0.067,-0.012,0.005,"**","Negative","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","trust_inst_prov_bin",1977,-0.01,-0.04,0.02,0.527,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","univ_educ_bin",1977,0.003,-0.021,0.027,0.814,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","vote_PCC_bin",1977,0.052,0.016,0.087,0.004,"**","Positive","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","vote_PLC_bin",1977,0.002,-0.027,0.031,0.887,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","age18_34_bin",1977,0.003,-0.016,0.023,0.746,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","age55plus_bin",1977,0.034,0.01,0.058,0.005,"**","Positive","cc2","Childcare priorities, target group"
